station_id,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
654,-1.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0
655,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0
656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,-1.0,4.0,1.0,3.0,2.0,3.0,0.0,-1.0,0.0,4.0,6.0,5.0,2.0,1.0,0.0,0.0,-1.0,2.0,-1.0,2.0,-2.0,3.0,-1.0,2.0,3.0,1.0,1.0,0.0,-1.0,-1.0
658,0.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,-3.0,1.0,0.0,0.0,-2.0,0.0,-6.0,-2.0,-2.0,0.0,-3.0
659,2.0,1.0,-1.0,-3.0,0.0,-1.0,-1.0,-1.0,4.0,0.0,-4.0,-2.0,2.0,0.0,0.0,-1.0,0.0,3.0,-2.0,2.0,3.0,1.0,1.0,-2.0,0.0,4.0,2.0,3.0,0.0,0.0
660,0.0,-1.0,1.0,1.0,-1.0,2.0,-5.0,3.0,0.0,1.0,-6.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,-2.0
661,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,-1.0,2.0,2.0,0.0,1.0,-2.0,-1.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
672,1.0,-2.0,0.0,-2.0,0.0,0.0,2.0,1.0,1.0,-2.0,-1.0,-1.0,0.0,2.0,3.0,0.0,-1.0,5.0,-1.0,5.0,3.0,0.0,3.0,-3.0,0.0,8.0,1.0,-3.0,0.0,5.0
673,0.0,9.0,-3.0,-3.0,-2.0,0.0,3.0,0.0,1.0,-5.0,-3.0,2.0,-1.0,-3.0,2.0,0.0,1.0,0.0,5.0,1.0,-5.0,-4.0,4.0,0.0,-2.0,1.0,-2.0,-1.0,0.0,-2.0
